,target_order,Fold,label,MAE,MSE,RMSE,MAPE,SMAPE,MSLE
118,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",3,equal_opportunity,0.1169351166347169,0.0278100725460282,0.16676352282807,4132431459429.454,0.7862665522060893,0.0161323553406861
119,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",3,individual_fairness,0.1399440391994836,0.031097923471517,0.1763460333308266,1.3276696941349146,0.4965363126976088,0.0122911816858785
120,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",4,Group Size Disparity,0.2944064138739211,0.1296018359033864,0.3600025498567842,4708427862746.905,0.6449116799281109,0.0558474042033306
121,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",4,Prevalence Disparity,0.0582134017481383,0.0056778708825129,0.0753516481738317,6.8656669816710325,0.786911012971748,0.0043179942676941
122,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",4,disparate_parity,0.0985089102789756,0.016856415826601,0.1298322603461908,2156057055540.468,0.713133116083322,0.0105781757382273
123,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",4,equal_opportunity,0.1187656612894109,0.0296933394968886,0.1723175542331327,3585263411457.136,0.7869794169704919,0.0168039932537058
124,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",4,individual_fairness,0.1436399598853499,0.0336101823499517,0.1833308003308547,1.324570176367314,0.4970434160147983,0.0128001123049198
125,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",5,Group Size Disparity,0.2928640238725248,0.1278523430485713,0.3575644599908824,7085018690987.547,0.6526980959208076,0.0560819439756541
126,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",5,Prevalence Disparity,0.0604492958504477,0.0062394602362262,0.078990254058499,495964729585.2386,0.8177321916498229,0.0046676601091575
127,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",5,disparate_parity,0.0989136535809766,0.017544653979432,0.1324562342037249,1098095362228.231,0.7191855782007885,0.0108007630009304
128,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",5,equal_opportunity,0.1137479266307255,0.0264675457894913,0.1626884931071996,1653682723919.813,0.782700925080389,0.0153166376983718
129,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",5,individual_fairness,0.1409515126155122,0.0321706938158566,0.1793619073712606,1.2239404105204712,0.4785405232493978,0.0123098041999565
130,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",6,Group Size Disparity,0.2909789785871814,0.1276424170154102,0.357270789479647,1100552685753.8772,0.6503790883551036,0.0558364970053846
131,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",6,Prevalence Disparity,0.062045628766753,0.0067372107437146,0.0820805137880766,69.16560531520466,0.825207941897579,0.0049456613099421
132,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",6,disparate_parity,0.1026955451819136,0.0194223843947888,0.1393642149003426,1928266008367.3264,0.7366221282542085,0.0116315992527503
133,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",6,equal_opportunity,0.1193286335022113,0.0295282156058353,0.1718377595461351,2464981050274.7017,0.7923286460703015,0.016790457283338
134,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",6,individual_fairness,0.1442929598753168,0.0343255934294039,0.1852716746548267,1.32006475959919,0.500206524465272,0.0131031105141585
135,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",7,Group Size Disparity,0.2923216275297149,0.13007619512625,0.3606607756968452,8296713438772.978,0.6544644791493217,0.0566803324823866
136,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",7,Prevalence Disparity,0.0653860380115815,0.0073383961118316,0.0856644390154496,8.525992513894915,0.8279165460636179,0.0054213464798377
137,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",7,disparate_parity,0.1088079243514011,0.0213219471304281,0.1460203654646439,2233888547245.216,0.7516246254424209,0.0128577256912683
138,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",7,equal_opportunity,0.1207081743125464,0.0302664979662365,0.1739726931625665,2792387176228.9053,0.8002158704640646,0.017132898262911
139,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",7,individual_fairness,0.2098580900200451,0.0657512924359834,0.2564201482644908,2.304974732484541,0.6439284998997684,0.027309974654049
140,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",8,Group Size Disparity,0.3034927615742537,0.1364227897288231,0.369354558288947,6065326529721.403,0.6764651084845411,0.0592456992138265
141,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",8,Prevalence Disparity,0.0599294680619233,0.0062233634930734,0.0788882975673418,321788037911.1332,0.8056447735536478,0.0046639959821414
142,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",8,disparate_parity,0.0989601958006306,0.0177758569030087,0.1333261298583616,2196288651780.235,0.7159056555238077,0.0110025265123979
143,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",8,equal_opportunity,0.112765686242268,0.0251060248731965,0.1584488083678654,3142380083258.638,0.7858989668945103,0.0148429611986163
144,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",8,individual_fairness,0.1391591716055728,0.0322133641012355,0.1794808181985906,1.1647216859040228,0.4726158549551602,0.0122712031744554
145,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",9,Group Size Disparity,0.2904634077990762,0.1280869543882827,0.3578923782204403,1180107980124.685,0.6376138768495833,0.0552608897803368
146,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",9,Prevalence Disparity,0.0601223898896918,0.0061253388312466,0.0782645438959852,33.257731757540334,0.8211355908829121,0.0046245481885128
147,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",9,disparate_parity,0.0998757799375082,0.0180937690522658,0.134513081342544,1721499922282.524,0.7290682738914629,0.0112395726492145
148,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",9,equal_opportunity,0.1148273306947775,0.0269514547637309,0.1641689823435931,2179247937611.238,0.7891178592161441,0.0155274623125109
149,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'equal_opportunity', 'individual_fairness']",9,individual_fairness,0.139350026499684,0.0315508898365661,0.177625701509005,1.2612319811583297,0.4836692334287024,0.0122453345175661
150,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",0,Group Size Disparity,0.29274271440217,0.131943122927645,0.3632397595633564,5970874583982.551,0.6397640674431946,0.0558713502274507
151,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",0,Prevalence Disparity,0.0619279764917287,0.0065197754475485,0.0807451264631407,37.2365245924123,0.8268914593584088,0.0048943721813723
152,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",0,disparate_parity,0.1033242092890274,0.0190209418578338,0.137916430702922,2357110858948.619,0.7458007040079566,0.011823610126462
153,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",0,individual_fairness,0.1430899316709543,0.0342991385826309,0.1852002661516202,1.188756499224474,0.488136490342998,0.0128131764754519
154,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",0,equal_opportunity,0.1194471020785108,0.030260761079348,0.1739562044864973,3221571806937.2563,0.7834953303463724,0.0170763634687872
155,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",1,Group Size Disparity,0.3004311380524744,0.1379018221430927,0.3713513459556768,2435677982688.8228,0.6586487342992283,0.0585897623559566
156,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",1,Prevalence Disparity,0.0623243708620822,0.0067030368302415,0.0818720760103319,9.286337820873362,0.8132463980710508,0.0049498015706824
157,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",1,disparate_parity,0.1029001672859205,0.0188484968754673,0.137289828011646,1769890834456.897,0.7361608896202239,0.0115499873678937
158,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",1,individual_fairness,0.1425250623635982,0.0331257630982857,0.182004843612157,1.2922266432599865,0.4976146997696953,0.012732169336648
159,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",1,equal_opportunity,0.1175821472595911,0.0278662314508875,0.1669318167722603,2550465099490.427,0.7826838146516945,0.0161300157752565
160,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",2,Group Size Disparity,0.2963984036019194,0.1304210566943812,0.3611385560894616,5935945625965.408,0.6715292621136181,0.0577774645769507
161,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",2,Prevalence Disparity,0.0595787631978039,0.0059866312391818,0.0773733238214688,441230935605.4963,0.8150804225072987,0.0045398877682211
162,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",2,disparate_parity,0.0979833058098968,0.0169590437230325,0.1302268932403461,668800074631.3258,0.7217643070826225,0.0106787760770372
163,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",2,individual_fairness,0.1362205948229217,0.0300919834610702,0.1734704109093831,1.211257340335213,0.473106046117804,0.0117682596903669
164,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",2,equal_opportunity,0.1117712203663931,0.0245502106669652,0.1566850684237821,851240727752.1757,0.780379181269289,0.0146074950783401
165,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",3,Group Size Disparity,0.2904598316902518,0.1293962700867917,0.3597169304978454,4792703225230.586,0.6280120149843726,0.0547646172265354
166,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",3,Prevalence Disparity,0.0616426913002521,0.006402277023764,0.080014230132921,10.163622111001176,0.8172933524653954,0.0048067143856401
167,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",3,disparate_parity,0.1016544267970158,0.0184333172904846,0.1357693532815289,2202922686301.7,0.7277307305057159,0.011402130996172
168,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",3,individual_fairness,0.1399440392953681,0.0310979234972807,0.1763460334038753,1.3276696935332932,0.4965363129719925,0.0122911816959102
169,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",3,equal_opportunity,0.1169313619268701,0.0277898002810331,0.1667027302746813,4125035019381.2217,0.7863475562372177,0.0161201110703301
170,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",4,Group Size Disparity,0.2944064138485475,0.1296018358915145,0.3600025498402956,4708427863828.106,0.6449116798836046,0.0558474041978876
171,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",4,Prevalence Disparity,0.0582134017489475,0.0056778708822907,0.0753516481723573,6.86566698282255,0.7869110129596506,0.004317994267414
172,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",4,disparate_parity,0.0985089103043716,0.0168564158298986,0.12983226035889,2156057057573.108,0.713133116206357,0.010578175740298
173,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",4,individual_fairness,0.1436439260498365,0.0336119674993113,0.1833356689226387,1.3245040504380436,0.4970467161097823,0.0128009111104231
174,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",4,equal_opportunity,0.1187156459982336,0.0296560984340002,0.1722094609305779,3596335905180.069,0.7867906278257311,0.0167838617902362
175,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",5,Group Size Disparity,0.2928640238837375,0.1278523430577267,0.3575644600036848,7085018691068.196,0.6526980959296053,0.0560819439809382
176,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",5,Prevalence Disparity,0.0604492958537165,0.0062394602374404,0.0789902540661851,495964729348.5193,0.817732191673326,0.0046676601097182
177,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",5,disparate_parity,0.0989145847590194,0.017546701798773,0.132463964151663,1097564196024.6772,0.7191940855709493,0.0108015983033735
178,"['Group Size Disparity', 'Prevalence Disparity', 'disparate_parity', 'individual_fairness', 'equal_opportunity']",5,individual_fairness,0.1409515125551668,0.0321706936870625,0.1793619070122263,1.2239404097509254,0.478540523222221,0.0123098041676419
